zcta,year,merge_key,number_of_households,household_median_income_1yr,household_mean_income_1yr,number_of_rent_home,median_rent,number_of_owned_home,median_home_value,population_25_and_over,less_than_9th_grade,9th_to_12th_grade,high_school_graduate,some_college_no_degree,associates_degree,bachelors_degree,graduate_or_professional_degree,total_population,pct_children_teens_5-19,pct_young_adults_20-34,pct_middle_aged_35-59,pct_older_adults_60+,housing_units,pct_1_person,pct_2_person,pct_3_person,pct_4_or_more_person
10474,2021,2021_10474,3649,33157,50210,3234,1148,328,423800,6607,11.911608899651885,13.09217496594521,35.583472075071896,17.43605267140911,7.76449220523687,8.521265324655667,5.690933858029363,11312,24.186704384724187,16.36315417256011,33.2478783592645,16.875884016973128,3649,28.50095916689504,24.6916963551658,18.635242532200603,28.17210194573856
10475,2021,2021_10475,18608,56327,68354,10742,1095,7673,32100,33350,4.680659670164918,9.223388305847076,29.91304347826087,19.736131934032983,10.60569715142429,16.599700149925038,9.241379310344827,44509,12.77269765665371,13.597249994383159,29.778247096092926,35.93655215799052,18608,41.09522785898538,26.45098882201204,17.66981943250215,14.783963886500429
11001,2021,2021_11001,8688,132344,156286,1170,1928,7292,610600,18956,5.760709010339734,4.12006752479426,19.408102975311248,13.700147710487446,6.9212914116902295,29.54737286347331,20.54230850390378,26818,19.24826608993959,11.305839361622791,32.19106570214036,30.013423819822503,8688,15.573204419889503,30.858655616942908,17.495395948434624,36.07274401473297
11003,2021,2021_11003,12279,107088,128947,1919,2042,9932,452600,33182,5.855584352962449,6.003254776686156,26.00204930383943,21.16810318847568,9.318305105177506,20.954131758182147,10.698571514676631,46200,16.49134199134199,14.675324675324676,34.324675324675326,26.699134199134196,12279,13.690039905529765,17.851616581154815,22.02948122811304,46.42886228520238
11004,2021,2021_11004,5302,100174,121062,1548,1743,3673,555100,12285,6.617826617826618,5.641025641025641,19.56043956043956,12.91819291819292,5.567765567765568,30.13431013431013,19.56043956043956,16426,14.355290393278947,11.85315962498478,30.969195178375745,31.462315840740292,5302,24.933987174651076,27.216144850999623,18.86080724254998,28.98906073179932
11005,2021,2021_11005,1452,60800,266978,85,2147,1356,654400,2075,1.1566265060240963,0.0,11.469879518072288,25.927710843373493,0.2891566265060241,23.373493975903614,37.78313253012048,2075,0.0,0.0,0.5301204819277109,48.0,1452,62.121212121212125,37.878787878787875,0.0,0.0
11040,2021,2021_11040,13387,140368,166900,1523,2207,11611,678000,30055,3.29728830477458,3.83630011645317,19.58076859091665,12.134420229579106,6.571285975711196,32.14107469638996,22.438862086175345,42634,18.11934137073697,11.141342590420791,32.02842801519914,30.677393629497583,13387,14.275042952117726,26.54067378800329,21.812205871367745,37.372077388511244
11101,2021,2021_11101,15764,98920,130719,13109,2221,2447,968400,25839,5.743256317968962,4.450636634544681,17.69418321142459,8.293664615503696,4.733155307867952,33.78226711560045,25.30283679708967,33789,11.983189795495576,18.18047293497884,48.249430287963534,14.247240226109088,15764,40.97310327328089,36.54529307282416,11.310581070794216,11.171022583100736
11102,2021,2021_11102,12265,95478,114216,10316,1995,1794,768900,21739,6.375638253829523,2.571415428492571,19.75711854271125,9.07585445512673,5.681034086204518,35.71461428768573,20.82432494594968,27876,10.234610417563495,18.933849906729805,44.1060410388865,19.217247811737696,12265,38.09213208316347,33.48552792498981,13.346922136159806,15.075417855686915
11103,2021,2021_11103,15515,82597,115803,12790,1868,2518,915200,28939,7.51235357130516,3.3207781886036147,19.385604201942016,9.896679221811397,6.340924012578182,35.31911952728152,18.22454127647811,35912,9.93539763867231,20.099131209623526,43.94631321006906,20.547449320561373,15515,33.567515307766676,37.821463100225586,15.249758298420883,13.36126329358685
11104,2021,2021_11104,11864,81142,96642,9039,1764,2661,499600,21469,4.765010014439424,3.2279100097815454,19.77269551446271,12.375983976896922,9.41357305882901,29.50766221062928,20.937165214961105,27575,12.554850407978243,12.710788757932908,44.90299184043518,22.904805077062555,11864,34.64261631827377,33.041132838840184,16.486850977747807,15.829399865138233
11105,2021,2021_11105,15352,93200,112815,10910,1997,4235,934500,30044,6.367327919052057,5.042604180535215,17.883770469977367,10.651045133803756,7.285980561842631,32.741978431633605,20.02729330315537,38311,10.503510741040433,18.88752577588682,39.85017357938973,23.199603247109184,15352,27.540385617509116,36.46430432516936,18.127931214174048,17.86737884314747
11106,2021,2021_11106,18225,71972,100232,14534,1768,3403,606400,31436,6.941086652245833,4.612546125461255,19.770327013614963,12.771981168087542,6.413029647537854,31.269881664333887,18.221147728718663,40472,11.425182842458986,18.04210318244712,40.7812808855505,23.11227515319233,18225,38.617283950617285,35.87379972565158,12.482853223593965,13.026063100137176
11109,2021,2021_11109,3109,160898,197521,2276,3501,757,488300,5244,0.0,1.0488176964149505,8.676582761250954,6.750572082379863,1.2967200610221206,36.17467581998474,46.05263157894737,6712,6.34684147794994,16.88021454112038,53.90345649582837,7.19606674612634,3109,23.319395303956256,44.03345127050498,20.907044065615953,11.740109359922805
11201,2021,2021_11201,31084,148282,213208,19793,2838,10956,994100,51000,2.76078431372549,2.0274509803921568,8.668627450980392,6.709803921568628,2.262745098039216,36.345098039215685,41.22549019607843,68777,13.056690463381653,16.5404132195356,42.764296203672735,18.683571542812277,31084,37.61742375498649,38.87852271264959,12.356839531591817,11.147214000772102
11203,2021,2021_11203,29002,61414,80141,16560,1397,11643,542800,58565,4.895415350465295,6.244343891402715,35.888329206864164,18.849141978997693,8.39409203449159,16.7489114658926,8.979766071885939,79499,16.03919546157813,12.944816915936048,32.628083372117885,31.143787972175755,29002,28.904903110130338,29.06351286118199,21.333011516447144,20.698572512240535
11204,2021,2021_11204,25207,58850,79120,15197,1569,9420,966100,52405,17.09188054574945,10.72607575613014,26.426867665299117,10.46465031962599,5.558629901726935,19.645072035111152,10.086823776357216,82140,22.44825906988069,11.88945702459216,31.055514974433894,23.562210859508156,25207,17.157932320387197,27.53203475225136,14.499940492720276,40.81009243464117
11205,2021,2021_11205,16926,68607,114380,11694,1835,5018,809100,29376,6.324891067538127,9.562227668845315,17.248774509803923,11.04643246187364,4.94281045751634,31.35212418300653,19.52273965141612,50681,24.42927329768552,17.17408890905862,34.25544089500997,13.636273948817113,16926,31.82677537516247,31.448658868013705,12.743707904998228,23.980857851825593
11206,2021,2021_11206,31256,49013,77433,27590,1293,3374,807200,55298,11.331332055408875,12.107128648414047,25.48193424716988,13.313320554088756,5.6222648197041485,22.57767007848385,9.566349596730442,90903,22.65271773208805,19.59891312717952,32.511578275744476,15.865262972619167,31256,26.00780650115178,33.7055285385206,16.62400819042744,23.662656769900178
11207,2021,2021_11207,33996,45616,63245,24359,1386,9137,548100,64755,9.19465678325998,9.898849509690372,35.6636553161918,17.82256196432708,8.785421975137055,13.489305845108484,5.145548606285229,97690,19.376599447231037,16.325110041969495,32.97778687685536,22.470058347834993,33996,33.94811154253441,23.15272384986469,17.890340040004705,25.00882456759619
11208,2021,2021_11208,33551,49679,70501,24118,1436,9066,549400,67988,8.894216626463495,8.720656586456434,48.47325998705654,13.852444549038063,5.595105018532682,10.610696005177385,3.8536212272754016,107724,21.910623445100445,14.170472689465672,32.14139838847425,22.455534514128697,33551,24.970939763345353,20.9650979106435,20.404756937200084,33.65920538881107
11209,2021,2021_11209,30150,84145,114589,18097,1682,11558,823100,53922,5.519083120062312,4.921924260969549,17.91105671154631,13.806980453247284,6.171877897704091,29.296020177293126,22.37305737917733,72938,15.55841947955798,12.162384490937509,35.15862787573007,28.565356878444707,30150,36.49087893864013,30.30514096185738,12.139303482587065,21.064676616915424
11210,2021,2021_11210,21720,77378,105692,11682,1552,9730,722700,44236,4.34035627091057,5.757753865629804,24.407722217198664,20.08319016185912,8.201464870241432,23.198300027127228,14.011212587033189,65854,20.64111519421751,13.710632611534606,30.482582682904606,26.883712454824305,21720,25.386740331491715,26.929097605893187,17.98342541436464,29.70073664825046
11211,2021,2021_11211,26082,89091,132181,21687,2143,4057,1005200,45998,8.872124874994565,7.393799730423062,18.39645201965303,9.74607591634419,3.965389799556503,34.56889429975216,17.05726335927649,65925,14.690936670458854,22.730375426621162,37.78991277967386,15.358361774744026,26082,30.46162104133119,37.815351583467525,15.681312782762058,16.04171459243923
11212,2021,2021_11212,31594,30733,47426,26927,1016,4332,459500,55138,7.794987123218107,13.487975624795968,36.171061699735205,18.77652435706772,9.017374587398889,10.934382821284776,3.817693786499329,78296,17.721211811586798,14.253601716562788,33.3720752017983,27.10866455502197,31594,45.271254035576376,21.323669051085652,16.38918782047224,17.015889092865734
11213,2021,2021_11213,26098,48896,77637,21231,1404,4329,916800,46526,7.40876069294588,10.714439238275371,24.601298198856558,17.82659158320079,7.221768473541676,20.03610884236771,12.19103297081202,69392,18.179329029282915,17.914168780262855,32.94183767581278,22.766313119667974,26098,33.48149283469998,29.15932255345237,16.238792244616445,21.120392367231204
11214,2021,2021_11214,31716,58487,83512,19817,1573,11119,831100,67598,15.44572324624989,7.80940264504867,26.21971064232669,11.129027486020297,7.5061392348886065,20.81422527293707,11.075771472528771,95361,17.116011786789148,11.925210515829322,34.39875840228186,27.556338545107543,31716,23.49918022449237,25.119813343422877,20.462857863538908,30.918148568545845
11215,2021,2021_11215,29395,156930,214768,16808,2446,12229,1437900,54262,2.5579595296892856,2.7182927278758617,7.377170026906491,5.714864914673252,4.048873981792046,36.23714570049022,41.34569311857285,73419,15.233114044048545,10.604884294256255,45.64213623176562,19.560331794222208,29395,25.589385949991495,35.49583262459602,18.503146793672393,20.411634631740093
11216,2021,2021_11216,26106,84661,116617,19516,1825,6359,1196800,48484,4.506641366223909,5.94422902400792,19.649781371174,10.745813051728405,6.334048345846052,32.880950416632295,19.938536424387426,62210,10.352033435139045,21.875904195466966,43.24385147082463,18.460054653592675,26106,33.09200949973186,37.04895426338773,15.11912970198422,14.73990653489619
11217,2021,2021_11217,18052,133269,195414,12722,2390,5153,1432200,32401,3.848646646708435,4.509120088886146,7.950371902101787,8.552205178852503,3.796179130273757,37.29205888707139,34.05141816610598,42107,10.850927399244782,15.771724416367826,44.98539435248296,18.612107250575917,18052,35.386660757810766,35.98493241746067,15.588300465322401,13.04010635940616
11218,2021,2021_11218,26140,81857,124925,15167,1733,10552,828600,50257,7.047774439381578,6.890582406430945,20.30562906659769,11.447161589430328,6.048908609745906,24.76868893885429,23.491254949559263,76370,21.51630221291083,11.440356160796124,35.756186984417965,22.172318973418882,26140,26.644988523335883,27.329762815608262,15.734506503442999,30.290742157612854
11219,2021,2021_11219,24000,44450,67012,17030,1470,6406,959400,48592,18.904346394468224,12.39710240368785,36.28169245966414,8.342937108989135,3.3812150148172537,14.971600263417848,5.721106354955548,93119,27.92126204104426,13.519260301334851,24.761863851630707,18.375412107088778,24000,16.995833333333334,22.650000000000002,15.25,45.104166666666664
11220,2021,2021_11220,27487,57046,80054,19134,1514,7715,852900,63974,21.954231406508896,17.535248694782254,23.95035483165036,7.900084409291274,4.673773720573983,15.345296526713978,8.641010410479257,93584,20.0344075910412,12.662420926654129,37.370704393913485,22.160839459736707,27487,20.59155237021137,21.679339324044093,16.164004802270167,41.56510350347437
11221,2021,2021_11221,33851,66923,92568,26123,1717,7255,1000200,63333,6.966352454486604,8.668466676140401,24.89223627492776,15.077447776040923,6.408981099900527,24.73907757409249,13.247438144411284,89728,15.300686519258203,24.051578102710415,36.67528530670471,18.034504279600572,33851,29.830728782015303,31.975421700983723,18.380550057605387,19.813299459395587
11222,2021,2021_11222,18636,110385,136729,14918,2274,3376,1180900,32557,3.937709248395122,3.1606106213717484,14.325644254691772,11.085173695365052,3.977639217372608,42.32576711613478,21.18745584666892,39669,7.842395825455645,17.893065113816835,50.48274471249591,16.781365802011646,18636,32.3191672032625,42.65400300493668,15.378836660227515,9.6479931315733
11223,2021,2021_11223,27484,57281,88967,16657,1474,10299,927200,55448,12.68395613908527,9.022868272976485,27.60424181214832,10.819145866397346,6.274347136055402,20.23156831626028,13.3638724570769,83565,19.71758511338479,11.90809549452522,30.894513253156223,26.08987016095255,27484,22.9369815165187,27.13214961432106,18.305195750254693,31.625673118905546
11224,2021,2021_11224,19218,37241,64289,12969,874,6033,474500,35209,8.926694879150217,9.486210911982733,29.21412138941748,8.869891220994631,7.992274702490841,19.09170950609219,16.419097389871908,48110,17.027644980253584,10.735813760133029,24.69964664310954,38.131365620453124,19218,32.63607035071288,33.541471537100634,15.97460713914039,17.847850973046103
11225,2021,2021_11225,24609,68542,97104,19438,1595,4705,1064300,44191,5.492068520739517,6.569210925301531,20.57432508881899,17.413047905682152,5.331402321739721,27.856350840668917,16.76359439704917,59465,14.823845959808292,17.908013116959555,36.651811990246365,24.50517110905575,24609,36.482587671177214,30.094680807834536,16.636190011784308,16.78654150920395
11226,2021,2021_11226,37128,66173,88051,31553,1530,4889,686400,71646,5.705831449069034,7.259302682634063,32.36747341093711,16.72807972531614,5.019121793261313,20.47846355693269,12.44172738184965,99776,15.802397370109045,16.47891276459269,38.28776459268762,22.21877004490058,37128,31.21633268692092,28.87039431157078,17.757487610428786,22.155785391079508
11228,2021,2021_11228,15485,77189,110604,6599,1616,8476,990400,33350,12.548725637181407,5.712143928035983,27.991004497751128,9.505247376311845,6.842578710644677,23.640179910044974,13.760119940029986,45267,15.18987341772152,11.555879559060685,33.64923675083394,30.989462522367287,15485,21.691959961252824,25.172747820471425,22.46690345495641,30.668388763319342
11229,2021,2021_11229,31057,69076,95619,15071,1482,15334,702700,59927,8.662205683581691,4.407028551404209,27.94900462229045,11.801024579905553,7.15203497588733,24.36964974051763,15.659051846413137,85538,18.857116135518716,11.11202038859922,30.522107133671582,31.044681895765624,31057,27.449528286698648,28.070966287793414,18.237434394822426,26.242071030685516
11230,2021,2021_11230,31670,61017,88045,21038,1572,9683,789400,59508,8.368622706190765,8.087988169657862,21.145056126907303,11.784970088055388,7.313302413120924,24.09928076897224,19.200779727095515,91789,20.543856017605595,12.55488130385994,29.710531763065294,25.567333776378433,31670,30.246289864224817,26.640353646984526,15.964635301547206,27.148721187243446
11231,2021,2021_11231,16738,121638,184570,11257,2158,5316,1535000,28408,4.111517882286679,4.590256265840608,11.274992959729651,8.472965361869896,2.97803435651929,34.4867642917488,34.085468882005074,40311,16.62325419860584,9.818659919128773,45.41688372900697,18.290292972141597,16738,31.365754570438526,32.058788385709164,17.30194766399809,19.27350937985422
11232,2021,2021_11232,9207,77031,102707,6806,1806,2271,809300,20493,17.484018933294294,14.453715902991265,19.42614551310204,11.057434245840044,4.9187527448397015,18.97721173083492,13.68272092909774,28501,16.676607838321463,14.697729904213887,44.61597838672328,17.3257078698993,9207,23.590746171391334,31.389160421418488,17.084826762246117,27.93526664494406
11233,2021,2021_11233,32147,52380,77871,23902,1349,7821,951400,58578,5.660828297312984,9.167264160606372,33.05677899552733,15.036361774044863,6.93092970057018,18.73399569804364,11.413841373894636,85633,16.965422208727944,17.640395641867038,34.830030478904156,21.435661485642214,32147,32.38249292313435,28.3883410582636,18.443400628363456,20.78576539023859
11234,2021,2021_11234,32645,86185,115779,9969,1616,22047,641600,66481,5.902438290639431,5.524886809765197,29.241437403167826,15.118605315804515,7.963177449196011,21.05112738978054,15.198327341646486,94254,18.326012689116645,10.61069026248223,31.73976701254058,31.42996583699366,32645,23.106141828763977,30.531474957880228,17.874100168479092,28.488283044876706
